,AUD,BRL,CAD,CHF,CZK,EUR,GBP,HUF,IDR,INR,JPY,KRW,MXN,NOK,NZD,PHP,PLN,SEK,SGD,THB,TRY,ZAR,CLP,COP,PEN
2017-12-08,1.3303,3.2733,1.2836,0.99676,21.764,0.85164,0.7454,267.84,13550,64.451,113.49,1094.64,18.9235,8.3176,1.4612,50.533,3.5786,8.4968,1.3532,32.67,3.8464,13.6596,655.4,3008.0,3.2335
2017-12-11,1.3288,3.2769,1.2859,0.99008,21.703,0.84774,0.74813,266.15,13546,64.412,113.31,1089.87,18.9081,8.3778,1.4453,50.349,3.5633,8.491,1.351,32.63,3.822,13.6163,655.75,3012.0,3.2335
2017-12-12,1.3208,3.319,1.2832,0.99193,21.754,0.84991,0.7485,267.15,13602,64.397,113.5,1088.96,19.0864,8.3499,1.4411,50.465,3.5733,8.442,1.3514,32.61,3.828,13.6118,653.48,3024.2,3.2272
2017-12-13,1.321,3.3152,1.286,0.99242,21.856,0.85208,0.74902,267.86,13607,64.432,113.32,1090.72,19.2076,8.3719,1.4388,50.487,3.5912,8.4407,1.3526,32.58,3.855,13.622,645.76,3008.2,3.2288
2017-12-14,1.3045,3.3372,1.2829,0.98658,21.693,0.84424,0.74431,265.15,13573,64.37,112.61,1088.0,19.1,8.2552,1.4296,50.572,3.5644,8.3992,1.3466,32.507,3.8713,13.469,638.1,2991.0,3.2383
2017-12-15,1.3029,3.3179,1.2765,0.9884,21.75,0.84703,0.74753,265.48,13577,64.042,112.19,1088.2,19.1665,8.2863,1.4233,50.422,3.5717,8.4349,1.3465,32.505,3.8627,13.3668,636.0,2993.0,3.2921
2017-12-18,1.305,3.2839,1.2874,0.98788,21.776,0.84782,0.74784,265.93,13589,64.234,112.47,1087.1,19.0521,8.3572,1.4274,50.488,3.5668,8.4432,1.3484,32.64,3.8366,12.8581,621.5,2975.0,3.2762
2017-12-19,1.3031,3.287,1.2862,0.98478,21.705,0.84581,0.74854,264.82,13582,64.029,112.69,1083.72,19.0409,8.3629,1.4265,50.249,3.5518,8.4165,1.3465,32.695,3.831,12.7343,622.5,2965.0,3.2772
2017-12-20,1.3024,3.2886,1.285,0.98793,21.675,0.84424,0.74563,264.04,13578,64.118,113.26,1081.97,19.2461,8.3312,1.4327,50.234,3.5493,8.3688,1.3457,32.75,3.83,12.673,619.63,2955.0,3.2629
2017-12-21,1.3029,3.3067,1.2804,0.9887,21.684,0.84324,0.74849,263.39,13549,64.026,113.49,1080.88,19.3102,8.4103,1.4277,50.194,3.5414,8.4193,1.3451,32.75,3.821,12.721,620.18,2962.3,3.2632
2017-12-22,1.2957,3.3198,1.2703,0.99004,21.724,0.84367,0.74722,263.07,13559,64.039,113.36,1076.81,19.5107,8.3492,1.4261,50.099,3.5413,8.3799,1.3439,32.76,3.8176,12.7045,621.86,2956.0,3.2312
2017-12-27,1.2876,3.2952,1.2634,0.98966,21.723,0.84069,0.74479,261.45,13554,64.155,113.24,1074.17,19.7747,8.2896,1.4145,49.962,3.5211,8.2999,1.3398,32.81,3.823,12.4513,615.84,2973.3,3.2395
2017-12-28,1.2846,3.3095,1.261,0.98073,21.489,0.83794,0.74382,260.01,13562,64.08,112.9,1069.52,19.664,8.268,1.4124,49.909,3.5033,8.2497,1.338,32.62,3.8092,12.345,614.4,2982.0,3.2352
2017-12-29,1.2796,3.3127,1.254,0.97574,21.292,0.83382,0.73979,258.76,13540,63.876,112.57,1066.96,19.729,8.205,1.405,49.858,3.4829,8.208,1.3361,32.62,3.7909,12.345,614.65,2981.0,3.2365
2018-01-02,1.2775,3.2743,1.2539,0.97124,21.131,0.82884,0.73728,255.77,13482,63.489,112.18,1062.24,19.5218,8.1018,1.4053,49.84,3.4507,8.1461,1.3287,32.42,3.758,12.3498,605.9,2929.8,3.2283
2018-01-03,1.2758,3.2634,1.2515,0.97613,21.247,0.83174,0.73725,257.25,13455,63.5,112.26,1065.78,19.4494,8.1045,1.4091,49.894,3.4644,8.1718,1.3298,32.529,3.768,12.38,606.8,2900.8,3.2165
2018-01-04,1.2763,3.2375,1.2527,0.97497,21.148,0.82884,0.73852,255.72,13420,63.405,112.66,1063.52,19.3303,8.0941,1.4055,49.782,3.4443,8.1409,1.3297,32.22,3.7602,12.3063,604.95,2884.0,3.208
2018-01-05,1.2753,3.2426,1.251,0.97609,21.249,0.83022,0.73792,256.35,13420,63.37,113.28,1063.68,19.3665,8.0878,1.3978,49.867,3.4499,8.1626,1.3278,32.19,3.7465,12.3608,604.9,2905.3,3.2085
2018-01-08,1.277,3.2427,1.2428,0.97795,21.318,0.83521,0.73844,257.95,13434,63.508,113.04,1067.29,19.2784,8.0834,1.395,50.192,3.4797,8.1989,1.3327,32.21,3.749,12.4383,605.37,2906.3,3.2135
2018-01-09,1.2774,3.2326,1.2425,0.98282,21.4,0.83808,0.73978,259.27,13442,63.713,112.56,1068.4,19.2181,8.1055,1.3913,50.28,3.5028,8.2373,1.3352,32.25,3.7582,12.3483,607.74,2908.3,3.2166
